age,education,capital-gain,capital-loss,hours-per-week,income
19,9,0,0,30,0
20,9,0,0,40,0
30,10,0,0,40,0
28,9,0,0,40,1
20,6,0,0,40,0
41,5,0,0,55,0
41,14,0,0,5,1
18,7,0,0,15,0
19,7,0,0,30,0
34,16,0,0,32,1
29,10,0,0,15,0
19,9,0,0,40,0
21,9,0,0,40,0
47,9,0,0,38,0
34,10,0,0,50,1
21,10,0,0,20,0
28,10,0,0,40,0
21,10,0,0,54,0
35,14,0,0,32,0
37,9,0,0,60,0
21,10,0,0,35,0
29,9,0,0,40,0
66,13,0,0,8,1
30,13,0,0,40,0
48,14,0,0,40,1
54,4,0,3900,40,0
45,14,0,0,40,0
41,11,0,2415,12,1
39,9,0,0,40,0
45,9,0,0,38,0
29,9,2829,0,40,0
24,13,0,0,40,0
40,12,0,0,25,0
36,9,0,0,70,0
22,9,0,0,55,0
54,10,0,0,48,1
39,9,0,0,40,0
33,9,0,0,65,0
33,9,3411,0,40,0
42,10,0,0,50,1
36,13,0,0,40,0
20,10,0,0,40,0
37,9,0,0,40,0
21,9,0,0,40,0
21,10,0,0,35,0
24,10,0,0,50,0
30,9,0,0,60,0
59,9,0,0,50,1
28,9,0,0,40,0
25,13,3325,0,40,0
36,10,0,0,40,1
43,14,0,0,40,1
22,10,0,0,20,0
63,13,0,0,40,0
22,10,0,0,35,0
53,9,0,0,40,0
88,10,0,0,40,0
31,13,0,0,40,1
20,10,0,1602,15,0
42,10,0,0,40,1
23,13,0,0,45,0
35,9,0,0,50,0
41,11,0,0,40,0
22,10,0,0,20,0
28,10,0,0,15,0
42,9,0,0,40,1
66,9,0,0,16,0
32,10,0,0,38,0
39,12,0,0,60,0
34,9,0,0,45,0
51,9,0,0,40,1
35,10,0,0,40,1
27,9,0,0,40,0
45,13,5178,0,40,1
44,15,99999,0,65,1
32,9,0,0,40,0
27,9,0,0,40,0
36,13,0,0,38,0
43,11,0,0,40,0
19,3,0,0,50,0
39,14,0,0,40,1
31,13,0,0,70,1
27,10,0,0,40,0
26,13,0,0,40,0
62,10,0,0,40,0
69,9,0,0,40,0
26,5,0,0,35,0
59,6,0,0,52,0
30,10,0,0,40,0
32,9,1471,0,38,0
74,13,0,0,8,0
47,13,0,0,40,1
35,14,0,0,38,0
57,9,99999,0,40,1
35,13,0,0,40,1
20,11,0,0,40,0
39,14,0,0,60,1
62,9,0,0,99,0
32,9,0,0,40,0
36,9,0,0,40,0
40,8,0,0,40,0
25,9,0,0,40,0
37,9,0,0,40,0
35,11,0,0,35,0
35,13,0,0,40,1
31,6,0,0,40,1
36,13,0,0,40,0
23,9,0,0,40,0
38,9,7298,0,50,1
38,10,0,0,55,1
25,9,0,0,40,0
50,7,0,0,40,0
43,9,15024,0,50,1
27,9,0,0,35,0
36,13,0,0,50,0
17,7,0,0,30,0
67,9,0,0,40,0
19,10,0,0,25,0
46,9,0,0,45,0
31,13,0,0,40,0
19,9,0,0,40,0
36,10,99999,0,40,1
37,13,0,0,45,1
38,3,0,0,40,0
20,9,0,0,40,0
54,9,0,0,40,1
17,7,0,0,20,0
58,10,0,0,40,0
34,10,0,0,37,0
38,9,0,0,40,0
45,4,0,0,55,1
24,10,0,0,40,0
20,12,0,0,40,0
58,13,0,0,40,0
22,9,0,0,40,0
42,15,15024,0,40,1
20,10,0,0,15,0
69,9,15831,0,40,1
61,2,0,0,20,0
21,8,0,0,32,0
46,9,0,0,40,0
37,13,0,0,40,1
41,10,0,0,50,0
39,10,0,0,50,0
49,6,0,0,42,1
41,9,0,0,40,0
22,10,0,0,10,0
45,10,0,0,40,0
20,9,0,0,40,0
33,13,0,0,80,0
50,9,0,0,30,0
17,6,0,0,5,0
28,2,0,0,35,0
24,9,0,0,40,0
48,9,0,0,50,0
65,4,0,0,20,0
24,9,0,0,40,0
34,3,0,0,40,0
36,12,0,0,35,0
42,7,0,0,60,0
18,9,0,0,38,0
58,13,0,0,40,0
36,14,0,0,40,0
35,9,7298,0,40,1
43,13,0,0,42,0
42,9,0,0,40,0
24,9,0,0,20,0
42,14,0,0,40,1
22,10,0,0,25,0
28,13,0,0,40,0
45,10,0,0,40,0
33,9,0,0,40,0
18,8,0,0,20,0
31,9,0,0,35,0
49,9,0,0,40,1
43,9,0,0,40,1
51,14,0,0,42,1
38,9,0,0,55,0
36,14,0,0,50,1
40,9,0,1902,40,1
36,5,0,0,40,0
46,10,0,0,40,0
38,9,0,0,52,0
62,9,0,0,8,0
23,10,3674,0,40,0
17,6,0,0,26,0
31,13,0,0,45,1
36,11,0,0,42,1
90,13,10566,0,50,0
21,11,0,0,40,0
34,10,0,0,4,0
19,10,0,0,20,0
24,5,0,0,40,0
43,14,0,0,40,1
25,5,0,0,40,0
45,10,0,1902,35,1
44,12,0,0,40,0
23,10,0,0,40,0
35,9,0,0,40,0
19,10,0,0,40,0
23,10,0,0,40,0
46,14,0,0,38,0
64,9,0,0,21,0
21,10,0,0,20,0
38,13,0,0,40,0
24,13,0,0,40,1
19,10,0,0,25,0
30,10,0,0,40,0
72,5,0,0,48,1
29,10,0,1485,40,1
79,16,0,0,40,0
23,10,0,0,40,0
48,6,0,1594,32,0
31,10,0,0,40,0
27,9,0,0,40,0
26,9,0,0,40,0
25,10,0,0,35,0
42,9,0,0,44,0
35,9,0,0,25,0
34,9,0,0,50,0
36,10,0,0,40,0
69,16,0,0,50,1
31,13,0,0,40,0
19,9,0,0,20,0
35,13,0,0,16,0
35,12,0,0,30,0
38,10,0,0,72,0
50,10,0,1902,38,1
42,14,0,1902,55,1
20,10,0,0,44,0
31,14,0,1902,40,1
52,9,0,0,55,1
66,4,0,0,30,0
49,6,0,0,40,0
36,11,0,0,40,0
46,3,0,0,50,0
47,10,0,0,45,0
21,10,0,0,10,0
56,9,0,0,40,0
59,14,15024,0,80,1
21,9,0,0,40,0
76,9,0,0,8,0
35,9,0,0,45,0
21,10,0,0,45,0
28,9,0,0,50,0
34,11,0,0,40,0
53,9,0,0,40,1
19,6,0,0,25,0
51,14,0,0,50,1
57,9,0,0,84,1
28,9,0,0,70,0
49,10,0,0,40,0
65,4,0,1411,40,0
43,9,4101,0,40,0
19,9,0,0,30,0
30,9,0,0,20,0
23,13,0,0,45,0
39,13,0,0,55,1
40,13,0,0,40,1
56,9,0,0,40,0
38,10,0,0,60,1
36,13,0,0,60,1
36,12,0,0,50,0
33,9,0,0,20,0
51,9,0,0,40,1
32,9,0,0,40,0
54,13,0,0,40,0
39,13,0,0,40,0
46,10,0,0,45,1
46,13,0,0,40,1
36,10,0,0,35,0
32,13,0,1902,60,1
21,7,0,0,40,0
33,9,0,0,40,0
24,9,0,0,40,0
57,13,0,0,40,0
57,7,0,0,52,0
24,11,0,0,40,0
53,9,0,0,40,0
30,10,0,0,40,0
34,9,0,3770,45,0
37,16,0,0,72,1
43,10,0,0,70,1
53,6,0,0,50,1
28,9,0,0,50,0
27,9,0,0,40,0
24,10,0,0,53,0
25,13,0,0,40,0
45,10,0,0,50,0
49,10,0,0,44,0
58,13,0,0,40,0
57,13,0,0,40,1
47,13,0,0,40,1
21,10,0,0,40,0
28,10,0,0,40,0
46,10,0,0,60,0
26,10,0,0,40,0
24,9,0,0,50,0
36,9,0,0,52,0
40,11,0,0,50,1
20,9,3781,0,50,0
18,5,0,0,42,0
50,9,4386,0,40,0
26,11,0,0,40,0
36,9,0,0,40,0
19,9,0,0,50,0
20,9,0,0,40,0
33,7,0,0,40,0
43,14,0,1902,40,1
51,14,0,1977,35,1
42,14,0,0,40,0
49,9,5013,0,40,0
27,11,0,0,40,1
36,13,2407,0,40,0
19,10,0,0,20,0
23,13,0,0,12,0
48,9,3103,0,46,1
21,7,0,0,56,0
59,13,0,0,60,1
26,10,0,0,40,1
56,14,27828,0,60,1
62,13,0,0,40,0
39,6,0,0,40,0
42,14,0,1902,40,1
67,9,0,0,20,0
51,10,0,0,20,1
20,10,0,0,40,0
35,9,4650,0,50,0
62,9,0,0,40,1
29,10,0,0,40,0
23,9,0,0,40,0
26,13,4064,0,50,0
19,10,0,0,38,0
33,9,0,0,55,1
45,9,0,0,40,0
29,9,0,0,35,0
36,9,0,0,40,0
43,9,0,0,40,0
36,13,0,0,60,0
58,14,0,0,40,1
41,10,0,0,50,0
68,9,0,0,10,1
26,13,0,0,40,0
24,12,0,0,20,0
28,9,0,0,20,0
24,10,0,0,40,0
66,4,0,0,4,0
37,9,0,0,32,0
38,9,0,0,60,0
40,10,0,0,40,0
42,14,0,0,40,1
24,13,0,0,39,0
20,10,0,0,20,0
37,9,0,0,40,0
64,9,0,0,10,0
57,9,0,0,45,0
34,13,5178,0,55,1
61,13,0,0,30,0
42,15,0,0,39,1
48,13,0,0,35,0
57,9,0,0,28,0
52,9,0,0,40,0
50,12,3942,0,40,0
45,9,0,0,45,1
21,10,0,0,40,0
57,9,0,0,40,0
38,10,0,0,60,1
44,10,0,0,35,0
57,9,0,0,40,0
24,13,0,0,50,0
59,9,0,0,55,0
49,14,99999,0,80,1
17,6,0,0,5,0
47,13,0,0,50,0
59,9,0,0,20,0
22,13,0,0,40,0
35,8,0,0,50,1
31,13,8614,0,40,1
33,9,0,0,40,0
17,6,0,0,10,0
38,13,0,0,50,0
23,9,0,0,40,0
57,14,0,0,60,0
51,9,0,0,40,0
37,13,0,0,45,0
26,11,0,0,36,0
35,9,2354,0,40,0
82,4,0,0,2,0
37,12,0,0,25,0
20,9,0,0,40,0
32,11,0,0,50,1
29,5,0,0,40,0
69,9,1424,0,6,0
24,9,0,0,40,0
42,13,0,0,45,0
36,13,0,0,35,0
46,14,0,0,50,1
43,6,0,0,40,0
22,9,0,0,40,0
66,9,0,0,30,0
24,12,0,0,50,0
28,9,0,0,45,1
43,13,15024,0,50,1
19,7,0,0,40,0
26,10,0,0,40,0
35,13,0,0,40,1
29,15,27828,0,45,1
32,11,0,0,40,0
26,10,0,0,40,0
42,14,0,1902,40,1
67,10,0,1539,40,0
18,10,0,0,8,0
18,6,0,0,40,0
50,10,0,0,40,1
36,10,0,0,45,0
61,7,0,0,20,0
47,13,0,0,55,1
36,9,0,0,60,0
34,9,0,0,40,0
44,9,0,0,60,0
42,9,0,0,50,1
37,9,0,0,55,0
37,9,0,0,37,0
41,9,0,0,40,0
42,14,4687,0,35,1
46,10,0,0,60,0
40,9,0,0,35,0
20,9,0,0,24,0
34,10,0,0,40,0
29,10,0,1485,40,1
59,6,0,0,50,0
64,5,0,0,50,0
22,7,0,0,25,0
57,9,0,0,40,0
43,12,0,0,40,0
36,6,0,0,40,0
39,14,0,2415,65,1
33,15,0,0,40,1
46,9,0,0,45,0
48,9,0,0,65,0
44,13,0,0,40,1
28,9,0,0,46,0
22,11,0,0,40,0
19,9,0,0,40,0
36,9,3908,0,55,0
33,9,2105,0,40,0
59,10,0,0,40,0
31,9,0,0,50,0
37,10,25236,0,25,1
47,12,0,0,57,0
24,10,0,0,56,0
46,9,0,0,40,0
26,13,0,0,40,0
23,9,0,0,45,0
31,13,0,0,55,1
17,7,1055,0,18,0
41,13,0,0,40,0
36,10,0,0,25,0
41,10,0,0,40,0
32,14,0,0,60,1
44,4,0,0,38,0
38,9,0,0,40,1
38,9,0,0,42,1
37,13,0,0,40,0
61,9,0,0,40,0
55,9,0,0,40,0
45,8,0,0,10,0
38,13,0,0,20,1
65,11,0,0,40,0
48,14,0,0,40,0
33,13,0,0,50,0
29,9,0,0,38,0
53,14,0,0,43,1
20,8,0,0,35,0
19,9,0,0,40,0
55,13,0,0,40,0
49,9,0,0,40,0
67,14,0,0,40,1
32,10,0,0,84,1
48,13,7688,0,40,1
21,10,0,0,8,0
46,13,0,0,37,0
45,13,0,1902,45,1
29,6,0,0,40,0
40,9,0,0,45,0
49,9,0,0,40,0
20,5,0,0,28,0
22,9,0,0,40,0
19,10,0,0,25,0
21,9,0,0,40,0
49,8,0,0,39,0
66,14,0,0,50,0
41,13,0,0,40,0
44,13,99999,0,45,1
29,10,0,1590,40,0
53,5,0,0,75,0
20,9,0,0,40,0
23,13,0,0,40,0
56,9,0,0,40,0
23,10,0,0,40,0
40,13,0,0,50,1
50,13,0,0,40,1
59,9,0,0,18,0
52,9,0,0,43,0
23,9,0,0,40,0
37,13,0,2415,50,1
36,9,0,0,40,0
22,10,0,0,30,0
47,9,0,0,45,0
42,10,0,0,40,0
20,10,0,0,40,0
57,6,0,0,40,0
40,14,0,0,35,0
29,14,0,0,40,1
34,10,0,0,50,0
33,10,0,0,40,1
25,10,0,1902,36,1
39,9,0,0,40,0
62,4,6418,0,40,1
49,10,0,0,50,1
49,13,0,0,50,1
51,9,0,0,40,0
69,9,0,0,32,0
35,15,0,1977,80,1
39,10,0,0,40,0
24,9,0,0,40,0
55,15,0,0,55,1
37,10,0,0,40,0
33,13,0,0,40,1
46,9,0,0,40,0
21,10,0,1762,28,0
20,10,0,0,12,0
64,11,0,0,30,0
18,9,0,0,20,0
28,9,0,0,40,0
30,9,0,0,85,0
62,6,0,0,40,0
31,13,0,0,40,0
28,12,0,0,40,1
32,12,0,0,42,1
26,9,0,0,40,0
29,14,7298,0,40,1
24,9,0,0,49,1
45,16,0,0,45,1
69,9,0,0,24,0
64,10,0,0,20,0
29,9,0,0,40,0
24,4,0,0,20,0
25,9,0,0,40,0
55,9,0,0,45,0
40,14,0,0,35,1
18,6,0,0,30,0
37,10,0,0,40,1
29,14,0,0,45,0
39,9,0,0,56,0
34,13,0,0,40,0
44,14,0,0,40,1
36,6,0,0,40,0
22,6,0,0,84,0
46,7,0,0,40,0
32,6,0,0,40,0
45,13,0,0,40,0
52,9,7688,0,40,1
41,14,0,0,40,1
26,10,0,0,45,0
51,9,0,1876,40,0
32,7,0,0,40,0
30,9,0,0,40,0
36,9,0,2001,40,0
43,13,0,0,45,1
42,9,0,0,35,1
55,16,0,0,60,0
30,9,0,0,10,0
62,13,0,0,5,0
35,14,0,0,50,1
41,4,0,0,36,0
32,9,0,0,40,0
28,13,0,0,35,0
50,13,4416,0,45,0
37,7,0,0,40,0
29,11,0,0,40,0
26,9,0,0,48,0
35,10,0,0,50,0
30,9,0,0,45,0
35,13,7688,0,50,1
44,13,0,0,40,1
48,10,0,0,50,0
31,6,0,0,40,0
40,6,0,0,32,0
40,13,14084,0,40,1
31,15,0,0,25,1
20,7,0,0,50,0
32,13,0,0,40,1
49,9,0,0,40,0
28,4,0,0,84,0
44,16,0,0,60,0
35,13,0,0,40,0
44,13,3103,0,40,1
48,13,0,0,40,1
51,2,0,0,40,0
23,8,0,0,40,0
33,11,0,0,84,1
60,9,0,0,70,1
30,13,0,0,40,1
64,16,0,0,60,1
29,9,0,1564,50,1
32,10,0,0,40,0
20,10,0,0,15,0
37,9,0,0,60,0
35,9,3942,0,35,0
56,13,0,0,48,1
19,8,0,0,15,0
29,9,0,2179,40,0
72,9,2346,0,40,0
60,11,0,0,40,1
57,9,0,0,40,0
45,13,0,0,51,0
32,10,0,0,30,0
37,13,0,0,40,0
53,5,0,0,40,0
49,10,0,2339,50,0
82,11,0,0,8,0
29,14,0,0,40,0
68,11,0,0,40,0
23,9,0,0,40,0
44,12,4386,0,40,1
24,9,0,0,20,0
18,8,0,0,25,0
27,9,0,1887,40,1
30,9,0,0,40,0
19,8,0,0,20,0
57,14,0,0,40,1
25,12,0,0,35,1
65,10,2346,0,40,0
33,8,0,0,40,0
49,10,14344,0,45,1
46,13,0,0,48,1
57,6,0,0,48,0
76,9,0,0,15,0
19,10,0,0,20,0
55,13,7298,0,40,1
64,9,0,0,35,0
23,9,0,0,40,0
40,13,0,0,40,0
27,9,0,0,40,0
55,10,0,0,99,1
41,9,0,0,40,0
66,9,0,0,40,0
31,9,0,0,40,0
49,13,0,0,60,0
37,10,0,0,40,1
24,9,0,0,30,0
44,12,0,0,40,1
22,10,0,0,40,0
36,9,0,0,50,0
21,10,0,0,30,0
20,10,0,0,24,0
27,6,0,0,40,0
29,9,0,0,40,0
29,9,0,0,50,0
50,9,0,0,60,0
56,10,0,0,50,1
42,9,0,0,50,0
33,10,0,0,40,0
67,14,0,0,40,0
34,9,0,0,44,0
27,13,0,0,35,0
35,10,0,1579,40,0
24,16,0,0,99,0
35,6,0,0,40,0
24,9,0,0,36,0
38,13,0,0,50,1
46,15,0,0,40,1
25,10,0,0,50,0
17,7,0,0,20,0
58,9,0,0,60,1
18,7,0,0,20,0
19,9,0,0,26,0
33,10,0,0,20,0
47,15,0,1977,60,1
50,10,0,0,40,0
66,9,0,0,40,1
29,13,0,0,70,1
41,10,0,0,40,0
55,14,0,0,40,1
62,6,0,0,40,0
31,9,0,0,40,0
26,13,0,0,50,0
44,12,0,0,48,0
40,10,0,0,40,0
56,14,0,0,50,0
51,12,3103,0,30,1
17,6,0,0,20,0
32,14,0,0,10,0
25,9,0,0,30,0
63,13,0,0,15,0
19,9,0,0,10,0
63,7,0,0,40,0
32,9,0,0,40,1
34,13,0,0,25,0
47,13,0,0,40,1
34,13,0,0,48,0
50,9,0,0,52,0
56,6,0,0,30,1
77,9,0,0,10,0
56,16,0,0,50,1
66,13,0,0,70,0
40,9,0,0,30,1
37,16,0,0,45,0
58,16,0,0,8,0
38,9,0,0,20,0
30,9,0,0,30,0
24,9,0,0,40,0
44,9,0,0,30,0
24,10,0,0,30,0
40,14,0,0,40,0
56,10,0,0,40,1
30,6,0,0,40,0
31,4,0,0,40,0
42,10,0,0,40,0
54,15,0,0,65,0
28,12,0,0,5,0
27,11,0,1876,36,0
41,14,0,0,40,1
29,4,0,0,55,0
63,15,15024,0,50,1
35,10,0,0,60,1
55,9,4064,0,40,0
28,14,0,0,40,1
57,9,0,0,72,0
34,13,0,0,85,1
31,10,0,0,40,0
33,7,0,0,38,0
48,13,0,0,50,1
22,9,0,0,80,0
51,10,0,0,40,1
42,10,0,0,50,1
33,9,0,0,40,0
31,10,0,0,46,0
26,10,0,0,40,0
39,9,0,0,40,1
34,9,0,0,40,0
52,9,0,0,40,0
24,13,0,0,20,0
45,10,0,0,40,0
34,9,0,0,40,0
40,13,0,0,40,0
37,16,0,0,60,0
41,12,0,1887,40,1
58,6,0,0,50,1
27,14,0,0,55,0
19,9,0,0,40,0
27,10,0,0,40,0
59,9,0,0,40,1
40,10,0,0,40,0
18,6,0,0,40,0
19,9,1055,0,12,0
36,13,0,0,48,1
61,9,0,0,40,0
28,6,0,0,40,0
21,10,0,0,24,0
35,10,0,0,55,0
37,6,0,0,40,0
44,13,0,0,3,0
20,10,0,0,12,0
27,9,0,0,40,0
49,9,0,0,42,1
35,13,0,0,65,1
39,13,0,0,55,0
42,13,0,0,15,0
36,10,0,0,40,0
42,13,7298,0,45,1
31,9,0,0,40,0
40,9,0,0,40,0
19,8,0,0,20,0
53,9,0,0,38,0
52,11,0,0,40,0
28,10,0,0,60,0
32,13,10520,0,40,1
25,10,0,0,40,0
43,6,0,0,40,0
30,9,0,0,27,0
42,10,0,0,30,0
25,13,0,0,40,0
56,9,0,0,44,1
20,10,0,0,30,0
39,10,0,0,50,0
18,7,0,0,20,0
39,13,0,0,50,1
65,10,0,0,30,1
51,5,0,0,50,1
41,10,0,0,60,0
26,13,0,0,40,0
37,9,0,0,40,1
30,13,0,0,40,1
51,13,15024,0,40,1
23,9,0,0,38,0
38,13,2202,0,45,0
23,13,0,0,40,0
74,15,99999,0,50,1
50,5,0,0,40,0
43,14,0,0,50,0
44,14,0,0,40,1
35,10,0,0,61,1
37,10,5013,0,40,0
35,12,0,0,50,0
33,3,0,0,40,0
41,10,0,0,40,1
46,10,0,0,40,0
19,9,0,0,25,0
45,13,0,0,40,1
33,9,0,0,40,0
43,13,0,0,40,1
61,10,0,0,40,0
62,7,0,0,40,0
76,4,0,0,12,0
44,10,0,0,40,0
36,13,0,0,45,0
46,15,0,0,40,1
25,14,0,0,40,1
38,9,0,0,40,0
29,6,0,0,40,0
39,15,0,0,55,1
29,9,0,0,45,0
61,9,0,0,40,0
33,9,0,0,40,0
50,14,0,0,40,0
63,13,0,0,40,0
30,13,0,0,40,0
33,9,0,0,40,0
64,9,0,0,40,1
32,13,4064,0,50,0
43,14,0,0,60,0
55,8,0,0,40,0
22,7,0,0,30,0
53,12,15024,0,40,1
33,14,0,0,40,0
32,13,0,0,40,0
69,13,10605,0,10,1
32,14,0,1590,40,0
36,9,0,0,30,0
33,9,0,0,36,0
29,10,0,0,40,0
41,13,0,0,50,1
30,13,0,0,40,0
42,11,2407,0,40,0
32,10,0,0,40,0
31,13,0,0,25,1
23,10,0,0,40,0
29,14,0,0,40,1
18,7,0,0,15,0
42,9,0,0,40,0
26,9,0,0,40,0
19,10,0,0,30,0
39,10,0,0,43,0
35,7,0,0,36,0
44,10,0,0,50,0
37,10,0,0,45,0
71,4,6097,0,40,1
46,9,0,0,60,1
61,5,0,0,40,0
31,10,0,0,40,1
39,9,0,0,40,0
27,9,0,0,40,0
55,14,3103,0,45,1
18,7,0,0,10,0
28,9,0,0,60,0
20,9,0,0,40,0
28,13,0,0,60,0
37,13,0,0,55,1
24,13,0,0,40,0
23,9,2105,0,40,0
18,10,0,0,40,0
32,12,0,0,40,0
59,6,0,0,45,1
46,16,0,2415,55,1
33,10,0,0,40,0
40,9,0,1628,45,0
19,10,0,0,16,0
32,9,0,0,48,0
40,9,0,0,40,0
20,7,0,0,40,0
65,15,20051,0,60,1
40,4,0,0,25,0
34,13,0,0,30,0
58,16,0,0,50,1
36,9,0,0,40,0
19,8,15024,0,40,1
43,10,0,0,40,1
22,12,0,0,40,0
65,10,0,0,28,0
18,6,0,0,40,0
38,15,0,0,50,1
37,11,0,0,60,1
30,9,0,0,8,0
32,11,0,0,40,0
28,4,0,0,40,0
51,9,0,0,40,0
35,13,8614,0,45,1
37,13,0,1719,32,0
75,9,2653,0,20,0
45,14,0,0,40,0
34,10,0,0,40,1
25,10,0,0,40,0
35,7,0,0,40,0
26,13,0,0,40,1
38,13,15024,0,65,1
22,9,0,0,40,0
34,10,0,0,42,0
45,10,0,0,38,0
73,13,0,0,15,0
19,10,0,0,60,0
50,13,0,1887,50,1
37,9,0,0,40,0
46,10,0,0,40,1
28,6,0,2238,35,0
40,9,0,0,40,0
39,14,0,0,40,1
43,9,0,0,40,0
48,9,0,0,40,1
60,9,0,0,32,0
49,13,0,0,45,1
37,12,0,0,40,1
29,9,0,0,35,0
21,10,0,0,30,0
56,14,0,0,40,1
31,10,0,0,55,0
26,9,0,0,40,0
21,6,0,0,36,0
32,13,0,0,60,1
42,10,0,0,57,0
53,10,0,0,40,1
63,9,0,0,40,0
35,11,0,0,40,0
62,10,0,1977,98,1
26,10,0,0,40,0
27,7,0,0,50,0
32,9,0,0,28,0
50,13,0,0,40,0
53,13,0,0,48,1
49,9,0,0,40,0
22,13,0,0,40,0
19,9,0,0,42,0
37,11,0,0,54,1
24,9,0,0,20,0
32,9,0,0,40,0
27,9,0,1902,45,0
19,10,0,0,25,0
33,13,0,1902,45,1
26,9,0,0,40,0
31,10,0,0,25,0
31,9,0,0,47,0
33,9,0,0,40,0
54,13,0,0,40,1
37,9,0,0,40,0
46,15,15024,0,55,1
62,9,0,0,24,0
33,11,0,0,40,0
54,9,0,0,40,1
43,13,0,0,40,0
46,13,0,0,50,1
58,3,0,0,40,0
65,9,0,0,40,0
25,9,2407,0,40,0
64,14,0,0,50,0
63,4,0,0,40,0
76,9,0,0,2,0
27,16,0,0,77,0
23,10,0,0,40,0
60,10,0,0,35,0
20,10,0,0,40,0
48,14,0,0,80,0
55,10,0,0,25,0
30,11,0,0,40,0
29,9,0,0,40,0
43,9,0,0,40,1
20,10,0,0,20,0
24,10,0,0,40,0
34,9,0,0,70,0
22,9,0,0,40,0
39,12,5178,0,48,1
23,9,0,0,40,0
39,13,0,0,40,0
24,11,0,0,45,0
19,9,0,0,30,0
38,9,0,0,40,0
43,13,0,0,48,1
25,9,0,0,35,0
34,10,0,0,60,1
45,9,15024,0,55,1
44,15,0,0,55,1
45,9,0,0,40,0
46,9,0,0,44,0
20,7,0,0,32,0
54,14,0,0,40,1
35,14,0,0,48,0
38,9,0,0,50,0
36,13,8614,0,40,1
29,9,0,0,40,0
37,10,7688,0,40,1
49,9,0,625,40,0
39,13,0,0,50,1
25,13,0,0,38,0
49,9,0,0,40,0
48,9,0,0,40,1
56,9,0,0,10,0
20,9,0,0,30,0
28,14,0,0,40,0
41,13,0,0,40,0
41,14,0,0,55,0
60,9,0,0,40,0
49,10,0,0,45,1
60,13,0,0,40,0
32,9,0,0,40,0
52,13,0,0,50,1
17,7,0,0,9,0
61,1,0,0,40,0
46,10,0,0,40,0
48,9,0,0,25,0
43,14,15024,0,32,1
52,9,0,0,50,0
27,9,0,0,40,0
40,9,0,0,50,0
44,3,0,0,40,0
78,4,0,0,35,0
26,9,0,0,40,0
42,9,0,0,40,0
30,13,0,0,40,0
31,14,0,0,76,1
21,9,0,0,48,0
34,10,0,0,40,0
58,10,0,0,40,0
38,12,0,0,40,0
33,10,0,0,18,0
23,7,0,0,35,0
30,9,0,0,40,0
28,9,0,0,45,0
25,9,0,0,40,0
50,9,0,0,40,0
33,11,0,0,40,0
48,9,2174,0,40,0
29,7,0,0,60,0
44,14,0,1902,40,1
49,15,0,1977,60,1
38,10,0,0,40,0
38,14,0,0,45,1
40,9,0,0,30,0
39,15,0,0,55,1
22,10,0,0,15,0
64,9,0,0,40,0
22,13,0,0,40,0
59,9,0,0,40,0
27,10,0,0,48,0
53,10,8614,0,50,1
57,13,0,0,35,0
45,13,0,0,45,0
24,13,0,0,50,0
23,13,0,0,21,0
24,9,0,0,50,0
27,9,0,0,40,0
43,10,0,0,60,0
46,9,0,0,25,0
37,9,0,0,55,0
36,13,0,0,45,0
29,10,0,0,40,1
61,4,0,0,40,0
29,14,0,0,40,0
34,10,0,0,40,0
26,13,0,0,40,0
28,9,0,1974,40,0
18,9,0,1602,20,0
33,9,0,0,40,0
46,12,0,0,47,0
41,13,0,0,30,0
33,10,0,0,58,0
34,9,0,0,40,0
38,13,0,0,50,1
21,9,0,0,44,0
50,12,0,0,40,0
27,11,0,0,40,0
81,9,0,2377,26,1
35,9,0,0,40,0
65,9,0,0,16,0
25,14,0,0,45,0
19,9,0,0,40,0
33,9,0,1485,38,0
19,10,0,0,15,0
44,13,0,0,40,1
43,14,5178,0,40,1
34,15,0,1977,55,1
35,9,0,0,60,0
22,7,0,0,40,0
58,9,0,0,25,0
35,9,0,0,40,0
32,9,0,0,40,0
57,15,15024,0,50,1
44,15,0,0,40,0
53,9,5178,0,45,1
45,9,0,0,40,0
34,14,0,0,50,1
23,10,0,0,10,0
24,13,0,0,50,0
31,9,0,0,40,0
43,13,0,0,35,1
35,4,0,0,40,0
41,8,0,0,40,0
50,10,0,0,45,1
42,9,0,2002,40,0
28,11,0,0,40,0
42,13,0,0,60,1
45,12,0,0,40,0
40,13,0,0,40,0
33,13,0,0,40,0
25,6,0,0,40,0
31,11,0,0,43,0
38,9,0,0,40,0
48,10,0,0,65,1
60,9,0,1485,70,1
20,10,0,0,30,0
31,9,0,0,35,0
53,9,0,0,45,0
50,13,0,0,40,1
57,9,0,1887,40,1
29,9,0,0,40,0
44,9,0,0,40,1
46,9,0,0,25,0
43,13,0,0,60,0
44,10,14344,0,40,1
33,9,0,0,45,0
72,16,0,1258,40,0
40,14,0,0,40,1
29,15,0,0,50,0
47,13,0,0,36,1
27,7,0,0,40,0
34,13,0,0,40,0
47,14,0,0,60,1
31,16,0,0,40,0
59,15,0,0,50,0
53,4,0,0,35,0
21,9,0,0,40,0
33,14,0,0,50,0
70,10,0,0,10,1
37,9,0,0,25,0
40,15,0,0,40,0
41,9,0,0,40,0
22,11,0,0,44,0
34,13,0,0,14,0
23,9,0,0,35,0
57,10,0,0,38,0
41,15,15024,0,50,1
50,9,0,0,50,0
38,10,7298,0,60,1
